age,workclass,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,income
26,private,assoc_acdm,12,never_married,tech_support,not_in_family,white,male,0,0,45,united_states,0
46,private,assoc_acdm,12,never_married,prof_specialty,not_in_family,white,female,0,0,33,united_states,0
35,private,assoc_acdm,12,married_civ_spouse,adm_clerical,husband,white,male,0,0,40,united_states,1
41,self_emp_inc,some_college,10,married_civ_spouse,farming_fishing,husband,white,male,0,0,54,united_states,1
26,private,bachelors,13,never_married,sales,not_in_family,white,male,0,0,40,united_states,0
34,private,masters,14,married_civ_spouse,exec_managerial,husband,asian_pac_islander,male,7298,0,35,taiwan,1
19,unknown,some_college,10,never_married,unknown,own_child,black,female,0,0,25,united_states,0
36,self_emp_not_inc,bachelors,13,divorced,prof_specialty,not_in_family,black,female,0,0,40,united_states,1
22,private,some_college,10,never_married,sales,own_child,white,male,0,0,15,united_states,0
24,private,some_college,10,never_married,machine_op_inspct,not_in_family,white,male,0,0,40,united_states,0
77,self_emp_not_inc,some_college,10,married_civ_spouse,sales,husband,white,male,0,0,40,united_states,0
22,private,5th_6th,3,married_civ_spouse,machine_op_inspct,other_relative,white,female,0,0,40,mexico,0
29,private,some_college,10,never_married,tech_support,not_in_family,white,female,0,0,40,united_states,0
62,private,hs_grad,9,widowed,other_service,not_in_family,white,female,0,0,24,united_states,0
39,self_emp_not_inc,hs_grad,9,married_civ_spouse,exec_managerial,husband,white,male,0,0,40,united_states,0
43,private,some_college,10,married_civ_spouse,craft_repair,husband,white,male,0,1485,50,united_states,0
35,private,hs_grad,9,divorced,transport_moving,not_in_family,white,male,0,0,45,united_states,0
29,private,11th,7,never_married,exec_managerial,not_in_family,white,female,0,0,40,united_states,0
76,self_emp_not_inc,masters,14,married_civ_spouse,craft_repair,husband,white,male,0,0,10,united_states,0
63,self_emp_not_inc,hs_grad,9,married_civ_spouse,farming_fishing,husband,white,male,0,0,45,united_states,0
23,unknown,assoc_voc,11,never_married,unknown,own_child,black,female,0,0,15,united_states,0
43,private,some_college,10,married_civ_spouse,prof_specialty,wife,white,female,0,1887,50,united_states,1
58,self_emp_not_inc,hs_grad,9,married_civ_spouse,handlers_cleaners,husband,white,male,0,0,40,united_states,0
66,private,hs_grad,9,never_married,transport_moving,not_in_family,white,male,2050,0,55,united_states,0
41,private,some_college,10,never_married,craft_repair,not_in_family,black,male,0,0,45,united_states,0
26,private,bachelors,13,never_married,adm_clerical,not_in_family,white,male,0,0,40,united_states,0
47,private,assoc_voc,11,never_married,other_service,not_in_family,white,male,0,0,40,united_states,0
55,local_gov,10th,6,married_civ_spouse,adm_clerical,husband,white,male,0,0,40,united_states,0
53,private,hs_grad,9,married_civ_spouse,transport_moving,husband,white,male,0,0,40,united_states,0
17,private,5th_6th,3,never_married,other_service,other_relative,white,male,0,0,48,mexico,0
30,private,hs_grad,9,never_married,craft_repair,other_relative,white,male,0,0,40,united_states,0
49,private,masters,14,never_married,prof_specialty,not_in_family,white,male,0,0,60,united_states,0
19,private,hs_grad,9,never_married,sales,unmarried,black,male,0,0,30,haiti,0
45,private,hs_grad,9,married_civ_spouse,other_service,husband,black,male,0,0,40,united_states,0
26,private,assoc_acdm,12,never_married,sales,not_in_family,white,male,0,0,40,united_states,0
38,private,assoc_voc,11,married_civ_spouse,craft_repair,husband,white,male,7298,0,40,united_states,1
36,state_gov,hs_grad,9,married_civ_spouse,protective_serv,husband,white,male,7298,0,40,united_states,1
33,private,hs_grad,9,never_married,farming_fishing,not_in_family,white,male,0,0,20,united_states,0
22,state_gov,some_college,10,never_married,protective_serv,own_child,black,female,0,0,40,united_states,0
43,self_emp_not_inc,bachelors,13,never_married,sales,not_in_family,white,male,0,0,42,united_states,0
67,unknown,11th,7,married_civ_spouse,unknown,husband,white,male,0,0,8,united_states,0
30,unknown,assoc_voc,11,divorced,unknown,unmarried,white,female,0,0,40,united_states,0
56,private,assoc_acdm,12,married_spouse_absent,other_service,not_in_family,white,male,0,0,25,iran,0
31,private,bachelors,13,never_married,prof_specialty,own_child,white,male,0,0,25,united_states,0
33,private,bachelors,13,married_civ_spouse,exec_managerial,husband,white,male,0,0,40,united_states,1
26,private,hs_grad,9,married_civ_spouse,other_service,husband,white,male,0,0,40,united_states,0
46,local_gov,11th,7,married_civ_spouse,transport_moving,husband,white,male,0,0,30,united_states,0
59,unknown,bachelors,13,married_civ_spouse,unknown,husband,white,male,0,0,40,united_states,1
38,federal_gov,hs_grad,9,married_civ_spouse,adm_clerical,husband,white,male,0,0,40,united_states,1
65,private,11th,7,widowed,other_service,unmarried,other,male,0,0,40,united_states,0
40,private,assoc_voc,11,married_civ_spouse,tech_support,husband,white,male,0,0,40,united_states,1
42,private,hs_grad,9,married_civ_spouse,adm_clerical,wife,white,female,0,0,35,united_states,0
26,self_emp_not_inc,9th,5,married_civ_spouse,craft_repair,husband,white,male,0,0,40,portugal,0
36,private,10th,6,married_civ_spouse,other_service,wife,white,female,0,0,24,united_states,0
62,private,masters,14,married_civ_spouse,prof_specialty,husband,white,male,0,0,40,united_states,1
43,private,bachelors,13,married_civ_spouse,transport_moving,husband,white,male,0,0,45,united_states,0
43,private,bachelors,13,divorced,exec_managerial,not_in_family,white,male,0,1564,45,united_states,1
22,private,hs_grad,9,married_spouse_absent,sales,not_in_family,white,male,0,0,55,united_states,0
28,private,hs_grad,9,married_civ_spouse,craft_repair,husband,white,male,0,0,40,united_states,0
56,self_emp_not_inc,some_college,10,married_civ_spouse,sales,husband,white,male,0,0,45,united_states,0
22,private,assoc_acdm,12,never_married,sales,not_in_family,white,female,0,0,15,united_states,0
57,private,bachelors,13,divorced,exec_managerial,not_in_family,white,female,0,0,45,united_states,1
39,private,hs_grad,9,divorced,sales,unmarried,white,female,0,0,40,united_states,0
26,federal_gov,some_college,10,never_married,adm_clerical,unmarried,white,female,0,0,15,united_states,0
17,private,11th,7,never_married,other_service,own_child,white,male,0,0,10,united_states,0
40,state_gov,assoc_voc,11,married_civ_spouse,machine_op_inspct,husband,white,male,0,0,38,united_states,1
45,private,hs_grad,9,married_civ_spouse,machine_op_inspct,husband,black,male,0,0,40,united_states,0
44,private,hs_grad,9,never_married,craft_repair,not_in_family,black,male,0,0,40,united_states,0
20,local_gov,some_college,10,never_married,adm_clerical,own_child,white,female,0,0,10,united_states,0
33,private,hs_grad,9,married_civ_spouse,craft_repair,wife,white,female,0,0,40,united_states,0
23,private,some_college,10,never_married,sales,not_in_family,white,male,0,0,40,united_states,0
46,self_emp_not_inc,masters,14,divorced,exec_managerial,not_in_family,white,male,0,0,30,united_states,0
38,private,hs_grad,9,married_civ_spouse,sales,husband,white,male,0,0,50,united_states,0
54,private,hs_grad,9,divorced,transport_moving,not_in_family,white,male,0,0,40,united_states,0
46,private,5th_6th,3,divorced,craft_repair,not_in_family,white,female,0,2339,45,united_states,0
25,private,some_college,10,married_civ_spouse,craft_repair,husband,white,male,0,0,40,united_states,0
46,private,some_college,10,divorced,sales,not_in_family,white,female,0,0,40,united_states,0
36,local_gov,some_college,10,married_civ_spouse,transport_moving,wife,white,female,0,0,40,united_states,0
23,private,hs_grad,9,never_married,other_service,not_in_family,white,female,0,0,25,united_states,0
29,private,hs_grad,9,separated,machine_op_inspct,not_in_family,white,male,0,0,40,united_states,0
44,private,some_college,10,married_civ_spouse,adm_clerical,wife,white,female,0,2415,6,united_states,1
19,private,some_college,10,never_married,adm_clerical,own_child,white,female,0,0,16,united_states,0
19,private,hs_grad,9,never_married,other_service,other_relative,white,female,0,0,40,united_states,0
35,private,hs_grad,9,married_civ_spouse,other_service,wife,white,female,0,0,40,united_states,1
46,self_emp_not_inc,assoc_acdm,12,separated,craft_repair,not_in_family,white,male,0,0,40,united_states,0
34,state_gov,bachelors,13,married_civ_spouse,exec_managerial,husband,white,male,7688,0,45,unknown,1
34,private,hs_grad,9,never_married,other_service,not_in_family,white,female,0,0,35,united_states,0
44,private,some_college,10,married_civ_spouse,tech_support,husband,white,male,0,0,40,united_states,0
45,private,some_college,10,divorced,handlers_cleaners,unmarried,white,female,0,0,40,united_states,0
20,unknown,hs_grad,9,never_married,unknown,other_relative,white,female,0,0,35,united_states,0
25,private,bachelors,13,married_civ_spouse,exec_managerial,husband,white,male,0,0,55,united_states,1
52,self_emp_inc,bachelors,13,married_civ_spouse,exec_managerial,husband,white,male,0,0,50,united_states,1
20,private,some_college,10,never_married,handlers_cleaners,own_child,white,male,0,0,40,united_states,0
28,private,some_college,10,never_married,other_service,not_in_family,white,female,0,0,40,united_states,0
50,state_gov,bachelors,13,married_civ_spouse,protective_serv,husband,white,male,0,0,40,united_states,1
34,private,assoc_voc,11,divorced,tech_support,not_in_family,white,female,0,0,64,united_states,0
28,private,7th_8th,4,married_civ_spouse,handlers_cleaners,husband,other,male,0,2179,40,puerto_rico,0
41,private,masters,14,married_civ_spouse,exec_managerial,husband,white,male,0,1977,65,united_states,1
28,private,hs_grad,9,married_civ_spouse,adm_clerical,husband,white,male,0,0,40,united_states,0
46,self_emp_not_inc,hs_grad,9,married_civ_spouse,craft_repair,husband,white,male,0,0,25,united_states,0
28,unknown,some_college,10,married_civ_spouse,unknown,wife,white,female,0,1887,40,united_states,1
32,private,some_college,10,married_civ_spouse,exec_managerial,husband,white,male,0,0,50,united_states,0
41,local_gov,some_college,10,divorced,other_service,not_in_family,black,female,0,0,24,united_states,0
24,private,hs_grad,9,never_married,handlers_cleaners,unmarried,black,female,0,0,40,united_states,0
33,private,some_college,10,divorced,exec_managerial,unmarried,white,female,0,0,40,united_states,0
46,private,doctorate,16,married_civ_spouse,exec_managerial,husband,white,male,15024,0,60,united_states,1
31,state_gov,some_college,10,married_civ_spouse,machine_op_inspct,husband,white,male,0,0,40,united_states,0
35,private,12th,8,divorced,craft_repair,not_in_family,white,male,0,0,50,united_states,1
52,private,1st_4th,2,married_civ_spouse,machine_op_inspct,husband,white,male,0,0,40,mexico,0
30,private,11th,7,never_married,other_service,own_child,white,female,0,0,19,united_states,0
34,local_gov,11th,7,separated,machine_op_inspct,not_in_family,black,male,0,0,40,united_states,0
34,state_gov,hs_grad,9,divorced,transport_moving,unmarried,white,female,0,0,40,united_states,0
20,private,some_college,10,married_civ_spouse,sales,husband,white,male,0,0,30,united_states,0
17,private,11th,7,never_married,handlers_cleaners,own_child,white,male,2176,0,18,united_states,0
32,state_gov,bachelors,13,married_civ_spouse,exec_managerial,wife,white,female,0,0,40,united_states,1
29,private,hs_grad,9,divorced,farming_fishing,not_in_family,white,male,0,0,40,united_states,0
33,private,10th,6,never_married,craft_repair,unmarried,white,female,0,0,35,united_states,0
25,private,hs_grad,9,married_civ_spouse,transport_moving,husband,white,male,0,0,60,united_states,0
36,federal_gov,masters,14,never_married,prof_specialty,not_in_family,white,male,0,1408,40,united_states,0
23,private,hs_grad,9,never_married,handlers_cleaners,not_in_family,white,male,0,0,72,dominican_republic,0
63,self_emp_inc,hs_grad,9,married_civ_spouse,exec_managerial,husband,white,male,0,0,40,united_states,1
47,local_gov,masters,14,married_civ_spouse,prof_specialty,husband,white,male,0,0,40,united_states,0
80,unknown,hs_grad,9,widowed,unknown,not_in_family,white,male,0,0,24,united_states,0
17,unknown,11th,7,never_married,unknown,own_child,white,male,0,0,40,united_states,0
40,self_emp_not_inc,bachelors,13,married_spouse_absent,prof_specialty,not_in_family,white,female,2174,0,40,united_states,0
30,private,assoc_acdm,12,married_civ_spouse,other_service,wife,white,female,0,0,25,united_states,1
27,private,some_college,10,never_married,craft_repair,own_child,asian_pac_islander,male,0,1980,40,philippines,0
33,private,masters,14,married_civ_spouse,prof_specialty,husband,white,male,0,0,50,united_states,1
34,local_gov,hs_grad,9,never_married,farming_fishing,not_in_family,black,male,594,0,60,united_states,0
34,local_gov,some_college,10,never_married,protective_serv,not_in_family,white,female,0,0,40,united_states,0
23,private,some_college,10,married_civ_spouse,adm_clerical,husband,white,male,0,0,40,united_states,0
42,local_gov,some_college,10,married_civ_spouse,adm_clerical,wife,white,female,0,0,40,united_states,0
29,private,bachelors,13,never_married,prof_specialty,not_in_family,white,male,0,0,40,united_states,0
45,private,hs_grad,9,divorced,adm_clerical,not_in_family,white,female,0,0,28,united_states,0
24,federal_gov,hs_grad,9,never_married,armed_forces,own_child,white,male,0,0,40,united_states,0
44,private,some_college,10,married_civ_spouse,prof_specialty,husband,white,male,0,0,40,united_states,1
27,private,9th,5,never_married,craft_repair,other_relative,white,male,0,0,40,mexico,0
20,private,some_college,10,never_married,sales,not_in_family,white,male,0,0,35,united_states,0
44,private,hs_grad,9,widowed,exec_managerial,unmarried,black,female,0,0,40,united_states,0
51,private,hs_grad,9,married_civ_spouse,craft_repair,husband,amer_indian_eskimo,male,0,0,40,united_states,0
20,private,hs_grad,9,married_civ_spouse,machine_op_inspct,husband,white,male,0,0,40,united_states,0
17,unknown,11th,7,never_married,unknown,own_child,white,female,0,0,5,united_states,0
19,private,hs_grad,9,never_married,machine_op_inspct,own_child,black,female,0,0,40,united_states,0
45,self_emp_inc,some_college,10,married_civ_spouse,craft_repair,husband,white,male,0,0,55,united_states,1
60,private,hs_grad,9,married_civ_spouse,craft_repair,husband,white,male,0,0,40,united_states,1
42,private,assoc_acdm,12,married_civ_spouse,exec_managerial,husband,black,male,0,0,40,unknown,1
44,self_emp_not_inc,hs_grad,9,married_civ_spouse,sales,wife,white,female,0,0,40,united_states,1
40,private,assoc_voc,11,married_civ_spouse,machine_op_inspct,husband,asian_pac_islander,male,0,0,40,united_states,1
30,private,hs_grad,9,married_civ_spouse,exec_managerial,wife,white,female,0,0,40,united_states,0
38,private,some_college,10,married_civ_spouse,transport_moving,husband,black,male,0,0,50,united_states,0
23,private,hs_grad,9,married_civ_spouse,transport_moving,husband,white,male,0,0,60,united_states,0
